ano,group_id,distributor_id,sigagente,distributor_name_sig,distributor_name_legal,distributor_label,codigo_base,classe_local,qtd_serv,qtd_fora_prazo,prazo_medio,compensacao_rs,has_qs,has_qv,has_pm,has_cr,taxa_fora_prazo,periodo_regulatorio,ano_comparavel_principal,uc_ativa_media_mensal,bucket_porte,rank_porte_ano,nomagente,fora_prazo_por_100k_uc,compensacao_rs_por_uc
2014,cedri,cedri,Cedri,Cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,VistRr,rural,450.0,2.0,0.9558333333333332,3.91,True,True,True,True,0.0044444444444444444,pre_2022,True,,,,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,,
2014,cedri,cedri,Cedri,Cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,VistUb,urbana,63.0,2.0,0.4925,5.72,True,True,True,True,0.031746031746031744,pre_2022,True,,,,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,,
2014,cedri,cedri,Cedri,Cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,VrfResfr,nao_classificado,3.0,0.0,0.08333333333333333,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,,
2014,cedri,cedri,Cedri,Cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,Cedri — COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,VrfRsc,nao_classificado,8.0,0.0,1.3125,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,AfedMed,nao_classificado,2599.0,292.0,7.879166666666666,3792.07,True,True,True,True,0.11235090419392074,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,AnProj,nao_classificado,592.0,142.0,29.558333333333334,22044.32,True,True,True,True,0.23986486486486486,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,EstProj,nao_classificado,527.0,178.0,43.07916666666667,16930.21,True,True,True,True,0.3377609108159393,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,Inform,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,LigA,grupo_a,469.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,LigBRr,grupo_b_rural,6272.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,LigBUb,grupo_b_urbana,122638.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,Obra,nao_classificado,213.0,101.0,80.375,517.59,True,True,True,True,0.47417840375586856,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,PgtoRsc,nao_classificado,2350.0,148.0,10.736666666666666,1604.8,True,True,True,True,0.06297872340425532,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RclCobr,nao_classificado,2045.0,8.0,7.422499999999999,273.49,True,True,True,True,0.003911980440097799,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RclDano,nao_classificado,24101.0,2434.0,16.811666666666667,80165.07,True,True,True,True,0.1009916600970914,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RclVisTc,nao_classificado,15751.0,1510.0,10.775833333333333,11926.75,True,True,True,True,0.0958669290838677,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,ReanProj,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RelNorRr,rural,25423.0,561.0,10.873333333333333,3482.09,True,True,True,True,0.022066632576800534,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RelNorUb,urbana,220407.0,1002.0,10.4625,7104.26,True,True,True,True,0.004546135104601941,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RelUrgRr,rural,1026.0,73.0,8.351666666666667,3057.64,True,True,True,True,0.07115009746588694,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,RelUrgUb,urbana,97557.0,1186.0,3.5991666666666666,19625.7,True,True,True,True,0.01215699539756245,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,ReligIdv,nao_classificado,162.0,3.0,0.6675,0.0,True,True,True,True,0.018518518518518517,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,ResulRsc,nao_classificado,9050.0,525.0,5.785833333333334,7950.7,True,True,True,True,0.058011049723756904,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,SubstMed,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,VistRr,rural,12095.0,1418.0,4.636666666666667,3079.0699999999997,True,True,True,True,0.11723852831748656,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,VistUb,urbana,189809.0,12544.0,2.5783333333333336,70226.94,True,True,True,True,0.0660874879484113,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,VrfResfr,nao_classificado,1354.0,100.0,1.4791666666666667,2341.27,True,True,True,True,0.07385524372230429,pre_2022,True,,,,,,
2014,ceee_d,ceee_equatorial,CEEE-D,CEEE-D,CEEE-D,CEEE-D,VrfRsc,nao_classificado,7460.0,152.0,5.069166666666667,815.65,True,True,True,True,0.02037533512064343,pre_2022,True,,,,,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,AfedMed,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,AnProj,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,EstProj,nao_classificado,6.0,0.0,0.0275,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Inform,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,LigA,grupo_a,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,LigBRr,grupo_b_rural,248.0,0.0,0.006666666666666667,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,LigBUb,grupo_b_urbana,144.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Obra,nao_classificado,6.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,PgtoRsc,nao_classificado,9.0,0.0,0.8333333333333334,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RclCobr,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RclDano,nao_classificado,7.0,0.0,0.3075,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RclVisTc,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,ReanProj,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RelNorRr,rural,107.0,3.0,11.110833333333332,11.17,True,True,True,True,0.028037383177570093,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RelNorUb,urbana,123.0,2.0,3.839166666666667,12.18,True,True,True,True,0.016260162601626018,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RelUrgRr,rural,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,RelUrgUb,urbana,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,ReligIdv,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,ResulRsc,nao_classificado,10.0,1.0,3.4375,4.56,True,True,True,True,0.1,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,SubstMed,nao_classificado,12.0,2.0,0.2916666666666667,0.0,True,True,True,True,0.16666666666666666,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,VistRr,rural,189.0,1.0,0.6175,3.26,True,True,True,True,0.005291005291005291,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,VistUb,urbana,215.0,0.0,0.31083333333333335,4.17,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,VrfResfr,nao_classificado,1.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,cejama,cejama,Cejama,Cejama,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,Cejama — COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,VrfRsc,nao_classificado,8.0,0.0,0.0,0.0,True,True,True,True,0.0,pre_2022,True,,,,COOPERATIVA DE ELETRICIDADE JACINTO MACHADO,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,AfedMed,nao_classificado,6354.0,895.0,20.474999999999998,9751.07,True,True,True,True,0.14085615360402895,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,AnProj,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,EstProj,nao_classificado,9873.0,4098.0,48.70916666666667,105833.12000000001,True,True,True,True,0.4150714068672136,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,Inform,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,LigA,grupo_a,1009.0,7.0,0.30833333333333335,3515.66,True,True,True,True,0.006937561942517344,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,LigBRr,grupo_b_rural,18288.0,48.0,0.6916666666666668,681.95,True,True,True,True,0.0026246719160104987,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,LigBUb,grupo_b_urbana,202894.0,2298.0,0.48333333333333334,68167.56999999999,True,True,True,True,0.011326111171350557,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,Obra,nao_classificado,4196.0,405.0,19.849999999999998,15289.62,True,True,True,True,0.09652049571020019,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,PgtoRsc,nao_classificado,4102.0,954.0,17.033333333333335,16200.71,True,True,True,True,0.23256947830326669,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RclCobr,nao_classificado,30.0,2.0,2.558333333333333,91.03999999999999,True,True,True,True,0.06666666666666667,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RclDano,nao_classificado,22858.0,1469.0,1.175,31067.13,True,True,True,True,0.06426634001224954,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RclVisTc,nao_classificado,877.0,15.0,2.8083333333333336,100.27000000000001,True,True,True,True,0.01710376282782212,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,ReanProj,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RelNorRr,rural,3397.0,68.0,12.751666666666665,337.34000000000003,True,True,True,True,0.020017662643508977,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RelNorUb,urbana,50001.0,900.0,7.199999999999999,6104.09,True,True,True,True,0.017999640007199856,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RelUrgRr,rural,6849.0,86.0,2.9525,1650.06,True,True,True,True,0.012556577602569717,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,RelUrgUb,urbana,115396.0,3027.0,1.96,55063.54,True,True,True,True,0.026231411834032374,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,ReligIdv,nao_classificado,225.0,7.0,2.163333333333333,622.4,True,True,True,True,0.03111111111111111,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,ResulRsc,nao_classificado,10767.0,2911.0,14.508333333333333,48717.4,True,True,True,True,0.27036314665180644,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,SubstMed,nao_classificado,1616.0,16.0,2.1599999999999997,134.14,True,True,True,True,0.009900990099009901,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,VistRr,rural,30552.0,1525.0,3.1333333333333333,29471.04,True,True,True,True,0.049914899188269184,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,VistUb,urbana,285981.0,9137.0,3.1750000000000003,214741.7,True,True,True,True,0.03194967497840766,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,VrfResfr,nao_classificado,1244.0,120.0,0.605,3062.26,True,True,True,True,0.09646302250803858,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,celesc,celesc_dis,Celesc-Dis,Celesc-Dis,CELESC DISTRIBUIÇÃO S.A.,Celesc-Dis — CELESC DISTRIBUIÇÃO S.A.,VrfRsc,nao_classificado,6750.0,246.0,3.8249999999999997,3088.36,True,True,True,True,0.036444444444444446,pre_2022,True,,,,CELESC DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,AfedMed,nao_classificado,7926.0,2901.0,210.83749999999998,32879.63,True,True,True,True,0.3660105980317941,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,AnProj,nao_classificado,11465.0,649.0,22.824166666666667,15629.25,True,True,True,True,0.05660706498037506,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,EstProj,nao_classificado,34279.0,590.0,18.7425,303949.9,True,True,True,True,0.01721170395869191,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,Inform,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,LigA,grupo_a,894.0,23.0,1.9024999999999999,1227.81,True,True,True,True,0.025727069351230425,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,LigBRr,grupo_b_rural,19806.0,278.0,0.3566666666666667,333.88,True,True,True,True,0.014036150661415732,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,LigBUb,grupo_b_urbana,290983.0,3056.0,0.2816666666666667,12032.45,True,True,True,True,0.010502331751339425,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,Obra,nao_classificado,22928.0,8586.0,96.5775,445530.70999999996,True,True,True,True,0.3744766224703419,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,PgtoRsc,nao_classificado,4314.0,357.0,11.118333333333332,2581.7799999999997,True,True,True,True,0.08275382475660639,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,RclCobr,nao_classificado,0.0,0.0,0.0,0.0,True,True,True,True,,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,RclDano,nao_classificado,239613.0,16479.0,4.379166666666666,54301.69,True,True,True,True,0.06877339710282832,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
2014,cemig,cemig_d,Cemig-D,Cemig-D,CEMIG DISTRIBUIÇÃO S.A.,Cemig-D — CEMIG DISTRIBUIÇÃO S.A.,RclVisTc,nao_classificado,61064.0,386.0,16.351666666666667,10996.2,True,True,True,True,0.006321236735228612,pre_2022,True,,,,CEMIG DISTRIBUIÇÃO S.A.,,
