group_id,group_label,distributor_id,distributor_label,classe_local_servico,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,share_fora_prazo,share_compensacao
energisa,Grupo Energisa,energisa_ro,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,urbana,887502,9260,3831699.2399999998,29468096,0.010433779304159315,31.423815098199764,0.13002873480526192,0.3000259201658891,0.2711550812390005
energisa,Grupo Energisa,energisa_ro,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,rural,72958,4359,3308610.71,29468096,0.0597467035828833,14.792268899897705,0.11227772265978772,0.14123250388802489,0.23413805459801101
energisa,Grupo Energisa,energisa_ro,ENERGISA RONDÔNIA DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,15,0,0.0,29468096,0.0,0.0,0.0,0.0,0.0
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,1334599,5814,1104832.98,32079049,0.004356364720788791,18.123978675303,0.034440951787567016,0.5110759493670886,0.5093971423286071
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,urbana,433774,3391,662331.65,32079049,0.00781743488544726,10.57076224422987,0.02064686051011051,0.29808368495077353,0.30537633822606486
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,rural,127194,2171,401738.35000000003,32079049,0.017068415176816516,6.767656983846372,0.012523387149039238,0.19084036568213783,0.18522651944532809
energisa,Grupo Energisa,energisa_se,ENERGISA SERGIPE DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,13,0,0.0,32079049,0.0,0.0,0.0,0.0,0.0
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,1786856,5714,1374913.27,33475025,0.003197795457496295,17.06944206912467,0.041072807861980684,0.5157505189999098,0.4357614645865898
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,urbana,690521,4785,1406519.419525,33475025,0.006929550296080785,14.294238764571496,0.04201697891263711,0.43189818575683725,0.4457786360747643
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,rural,50125,580,373764.320161,33475025,0.011571072319201995,1.7326350017662424,0.01116546799176401,0.052351295243253,0.11845989933864585
energisa,Grupo Energisa,energisa_sul_sudeste,ENERGISA SUL-SUDESTE DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,133,0,0.0,33475025,0.0,0.0,0.0,0.0,0.0
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,1696072,6069,1417284.81,26163752,0.0035782679037210685,23.196214365584876,0.05416978459358582,0.4957118353344768,0.48274147520100524
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,urbana,762697,4893,1205487.86,26163752,0.006415391695522599,18.701446184018256,0.04607473194211595,0.3996569468267582,0.41060130170540876
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,rural,72973,1281,313135.85,26163752,0.01755443794280076,4.896086769206496,0.011968308291563074,0.10463121783876501,0.10665722309358602
energisa,Grupo Energisa,energisa_to,ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.,grupo_a,58,0,0.0,26163752,0.0,0.0,0.0,0.0,0.0
equatorial,Grupo Equatorial,equatorial_al,EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.,nao_classificado,823255,10923,5025179.08,49559092,0.013268063965599966,22.040355380199458,0.10139772294456081,0.6827728466058257,0.6323953744487849
