group_id,group_label,distributor_id,distributor_label,ano,meses_com_dados,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,uc_ativa_media_ano,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs
cooperativa,Grupo Cooperativa,cerim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,2025,12,68702,21,6614.75,16913.416666666668,202961,0.00030566795726470845,10.346815398032135,0.03259123674006336,314.98809523809524
cooperativa,Grupo Cooperativa,cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2023,12,10707,50,0.0,3395.3333333333335,40744,0.004669842159335014,122.71745533084625,0.0,0.0
cooperativa,Grupo Cooperativa,cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2024,12,11145,28,0.0,3527.9166666666665,42335,0.002512337371018394,66.1391283807724,0.0,0.0
cooperativa,Grupo Cooperativa,cermc,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2025,12,14094,19,0.0,3676.9166666666665,44123,0.0013480913864055628,43.06144187838542,0.0,0.0
cooperativa,Grupo Cooperativa,cemirim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2023,12,38388,112,0.0,16642.333333333332,199708,0.0029175784099197666,56.08187954413443,0.0,0.0
cooperativa,Grupo Cooperativa,cemirim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2024,12,41615,24,3264.2599999999998,17276.166666666668,207314,0.0005767151267571789,11.57664219493136,0.015745487521344432,136.01083333333332
cooperativa,Grupo Cooperativa,cemirim,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2025,12,43634,43,4679.97,17882.333333333332,214588,0.0009854700462941742,20.038399164911365,0.021809094637165172,108.83651162790699
cooperativa,Grupo Cooperativa,cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2023,12,13528,16,0.0,5241.0,62892,0.0011827321111768185,25.440437575526303,0.0,0.0
cooperativa,Grupo Cooperativa,cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2024,12,15123,6,0.0,3543.25,42519,0.00039674667724657806,14.111338460452973,0.0,0.0
cooperativa,Grupo Cooperativa,cerrp,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2025,11,13722,1,0.0,3610.3636363636365,39714,7.287567409998542e-05,2.518003726645515,0.0,0.0
cooperativa,Grupo Cooperativa,cercos,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2023,12,3388,68,16964.96,7275.833333333333,87310,0.020070838252656435,77.88340396289085,0.19430718130798305,249.48470588235293
cooperativa,Grupo Cooperativa,cercos,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2024,12,3850,38,20817.6,6877.75,82533,0.009870129870129871,46.042189184932084,0.2522336519937479,547.8315789473684
cooperativa,Grupo Cooperativa,cercos,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2025,12,3780,5,4179.63,7064.666666666667,84776,0.0013227513227513227,5.897895630838916,0.04930204303104652,835.926
cooperativa,Grupo Cooperativa,cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2023,12,7795,25,0.0,4673.583333333333,56083,0.003207184092366902,44.576787974965676,0.0,0.0
cooperativa,Grupo Cooperativa,cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2024,12,10500,23,162.41,4770.583333333333,57247,0.0021904761904761906,40.17677782241864,0.0028370045591908748,7.061304347826087
cooperativa,Grupo Cooperativa,cernhe,COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2025,12,11372,3,262.29,4830.833333333333,57970,0.00026380583890256773,5.175090564084871,0.004524581680179404,87.43
cooperativa,Grupo Cooperativa,cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,2023,12,10707,4,0.0,3027.5833333333335,36331,0.0003735873727468012,11.009881368528253,0.0,0.0
cooperativa,Grupo Cooperativa,cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,2024,12,11044,6,0.0,3379.5,40554,0.0005432814197754436,14.795088030773783,0.0,0.0
cooperativa,Grupo Cooperativa,cedri,COOPERATIVA DE ELETRIFICAÇÃO E DISTRIBUIÇÃO DA REGIÃO DE ITARIRI,2025,12,9988,31,5938.19,4269.666666666667,51236,0.0031037244693632358,60.504332890936055,0.11589878210633148,191.55451612903224
cooperativa,Grupo Cooperativa,coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2023,12,932,2,429.64,1368.4166666666667,16421,0.002145922746781116,12.17952621643018,0.026164058218135312,214.82
cooperativa,Grupo Cooperativa,coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2024,12,1119,4,198.79,1421.75,17061,0.0035746201966041107,23.445284567141435,0.011651720297755113,49.6975
cooperativa,Grupo Cooperativa,coopermila,COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2025,12,658,7,2605.25,1488.0,17856,0.010638297872340425,39.202508960573475,0.14590333781362008,372.17857142857144
cooperativa,Grupo Cooperativa,cergal,COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2023,12,55241,41,251.44,20326.333333333332,243916,0.0007422023497040242,16.809065415962873,0.0010308466849243182,6.132682926829268
cooperativa,Grupo Cooperativa,cergal,COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2024,12,49821,19,1587.5900000000001,20604.416666666668,247253,0.00038136528773007365,7.684436589242598,0.006420912991955609,83.55736842105264
cooperativa,Grupo Cooperativa,cergal,COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2025,12,55434,24,4150.44,20947.916666666668,251375,0.0004329472886676047,9.547488811536548,0.01651094977623073,172.93499999999997
cooperativa,Grupo Cooperativa,cerci,COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2023,12,40632,155,311.33000000000004,17916.583333333332,214999,0.0038147273085253003,72.09335857376081,0.0014480532467592874,2.0085806451612904
cooperativa,Grupo Cooperativa,cerci,COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2024,12,55845,462,103.1,18007.5,216090,0.008272898200376041,213.7998056365403,0.00047711601647461706,0.22316017316017314
cooperativa,Grupo Cooperativa,cerci,COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2025,12,48437,348,1.37,18435.583333333332,221227,0.0071845902925449555,157.3044881501806,6.192734159935271e-06,0.003936781609195403
cooperativa,Grupo Cooperativa,ceris,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2023,12,29772,4,4.35,7011.333333333333,84136,0.00013435442697836894,4.754207473614148,5.170200627555386e-05,1.0875
cooperativa,Grupo Cooperativa,ceris,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2024,12,22972,4,66.98,7263.666666666667,87164,0.00017412502176562773,4.589050525446285,0.0007684365104859805,16.745
cooperativa,Grupo Cooperativa,ceris,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2025,12,21153,14,734.26,7495.0,89940,0.000661844655604406,15.565932844118302,0.008163887035801646,52.44714285714286
cooperativa,Grupo Cooperativa,cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2023,12,4949,2,0.0,2038.6666666666667,24464,0.00040412204485754696,8.175277959450622,0.0,0.0
cooperativa,Grupo Cooperativa,cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2024,12,4506,3,114.35,2089.75,25077,0.0006657789613848203,11.963153487259241,0.004559955337560314,38.11666666666667
cooperativa,Grupo Cooperativa,cerpro,COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2025,12,3636,2,597.1600000000001,2187.0,26244,0.00055005500550055,7.620789513793629,0.02275415333028502,298.58000000000004
cooperativa,Grupo Cooperativa,ceral_araruama,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2023,12,32048,13,0.0,7481.5,89778,0.0004056415376934598,14.480162177816391,0.0,0.0
cooperativa,Grupo Cooperativa,ceral_araruama,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2024,12,33548,9,3154.5899999999997,7759.0,93108,0.0002682723262191487,9.666194097177472,0.03388097693001675,350.51
cooperativa,Grupo Cooperativa,ceral_araruama,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2025,12,28912,13,571.8399999999999,8099.833333333333,97198,0.0004496402877697842,13.374760797547273,0.005883248626514948,43.9876923076923
cooperativa,Grupo Cooperativa,ceripa,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2023,12,27598,4,0.0,7453.416666666667,89441,0.0001449380389883325,4.472221911651256,0.0,0.0
cooperativa,Grupo Cooperativa,ceripa,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2024,12,28149,2,0.0,7865.333333333333,94384,7.105048136701127e-05,2.1190032208848955,0.0,0.0
cooperativa,Grupo Cooperativa,ceripa,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2025,11,25760,3,0.0,6882.545454545455,75708,0.00011645962732919254,3.962593120938342,0.0,0.0
cooperativa,Grupo Cooperativa,ceres,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2023,12,7358,118,595.05,5811.25,69735,0.016036966567001903,169.2120169212017,0.008533017853301786,5.042796610169491
cooperativa,Grupo Cooperativa,ceres,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2024,12,17880,75,0.0,5994.166666666667,71930,0.0041946308724832215,104.26803837063811,0.0,0.0
cooperativa,Grupo Cooperativa,ceres,COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2025,12,15990,53,278.57,6143.75,73725,0.003314571607254534,71.88877585622245,0.0037785011868429973,5.256037735849056
cooperativa,Grupo Cooperativa,certrel,COOPERATIVA DE ENERGIA TREVISO,2023,12,11938,17,0.0,4664.666666666667,55976,0.001424024124643994,30.370158639416893,0.0,0.0
cooperativa,Grupo Cooperativa,certrel,COOPERATIVA DE ENERGIA TREVISO,2024,12,12708,26,2197.77,4797.833333333333,57574,0.002045955303745672,45.159273283079166,0.038172960016674196,84.52961538461538
cooperativa,Grupo Cooperativa,certrel,COOPERATIVA DE ENERGIA TREVISO,2025,12,11713,26,2420.34,4942.083333333333,59305,0.0022197558268590455,43.84116010454431,0.040811735941320294,93.09
cooperativa,Grupo Cooperativa,cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2023,12,8715,15,0.0,4661.666666666667,55940,0.0017211703958691911,26.814444047193422,0.0,0.0
cooperativa,Grupo Cooperativa,cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2024,12,11048,14,250.14,4847.666666666667,58172,0.0012671976828385228,24.066561232207935,0.004300006876160352,17.867142857142856
cooperativa,Grupo Cooperativa,cervam,COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2025,12,10219,9,0.0,4865.416666666667,58385,0.0008807123984734318,15.414918215295025,0.0,0.0
cooperativa,Grupo Cooperativa,cerej,COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2023,12,46985,123,0.0,15462.833333333334,185554,0.002617856762796637,66.28798085732454,0.0,0.0
cooperativa,Grupo Cooperativa,cerej,COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2024,12,56676,45,12534.93,16049.416666666666,192593,0.0007939868727503706,23.365335188714024,0.06508507578157047,278.55400000000003
cooperativa,Grupo Cooperativa,cerej,COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2025,11,60907,70,7032.2,16722.727272727272,183950,0.0011492931846914147,38.053818972546885,0.038228866539820605,100.46
cooperativa,Grupo Cooperativa,cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2023,12,29620,3,0.0,17008.833333333332,204106,0.0001012829169480081,1.4698245029543473,0.0,0.0
cooperativa,Grupo Cooperativa,cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2024,12,42461,6,371.49,17292.416666666668,207509,0.00014130613975177223,2.8914408531678144,0.0017902356042388524,61.915
cooperativa,Grupo Cooperativa,cooperluz,COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2025,12,41994,5,809.98,17574.166666666668,210890,0.0001190646282802305,2.3709042628858645,0.0038407700697045853,161.996
cooperativa,Grupo Cooperativa,ceraca,COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2023,12,25139,80,314.91999999999996,12715.583333333334,152587,0.003182306376546402,52.42910601820601,0.002063871758406679,3.9364999999999997
cooperativa,Grupo Cooperativa,ceraca,COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2024,12,30611,35,11028.779999999999,12999.583333333334,155995,0.001143379830779785,22.43661655822302,0.07069957370428538,315.10799999999995
cooperativa,Grupo Cooperativa,ceraca,COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2025,12,41658,47,6633.79,13863.75,166365,0.001128234672811945,28.251134553541913,0.03987491359360442,141.14446808510638
cooperativa,Grupo Cooperativa,coopercocal,COOPERATIVA ENERGÉTICA COCAL,2023,12,38643,3,0.0,11741.416666666666,140897,7.763372408974459e-05,2.1292149584448214,0.0,0.0
cooperativa,Grupo Cooperativa,coopercocal,COOPERATIVA ENERGÉTICA COCAL,2024,12,30716,0,0.0,11988.25,143859,0.0,0.0,0.0,
cooperativa,Grupo Cooperativa,coopercocal,COOPERATIVA ENERGÉTICA COCAL,2025,12,30626,3,1234.07,12186.083333333334,146233,9.795598511069027e-05,2.051520518624387,0.008439066421395991,411.3566666666666
cooperativa,Grupo Cooperativa,cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,2023,12,39427,54,1457.5700000000002,16111.166666666666,193334,0.0013696198036878282,27.930938169178727,0.007539129175416637,26.99203703703704
cooperativa,Grupo Cooperativa,cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,2024,12,36619,88,40854.01,16505.25,198063,0.0024031240612796636,44.430307528412676,0.2062677531896417,464.25011363636366
cooperativa,Grupo Cooperativa,cermoful,COOPERATIVA FUMACENSE DE ELETRICIDADE,2025,11,41647,28,1021.98,16807.909090909092,184887,0.0006723173337815449,15.144385489515217,0.005527592529490986,36.49928571428571
cooperativa,Grupo Cooperativa,coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2023,12,95213,68,7941.54,27163.0,325956,0.0007141881885876928,20.86171139663022,0.02436384051835217,116.78735294117647
cooperativa,Grupo Cooperativa,coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2024,12,94951,190,37422.67999999999,27858.583333333332,334303,0.0020010321112995124,56.834667950930736,0.11194239955968087,196.9614736842105
cooperativa,Grupo Cooperativa,coopera,COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2025,12,104773,40,2293.98,28563.916666666668,342767,0.00038177774808395294,11.669734834450225,0.006692534578883032,57.3495
cooperativa,Grupo Cooperativa,coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2023,12,56370,53,3302.48,6976.25,83715,0.0009402164271775767,63.310040016723406,0.03944908319894881,62.31094339622641
cooperativa,Grupo Cooperativa,coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2024,12,70033,43,15396.51,7126.0,85512,0.0006139962589065155,50.285340069230045,0.18005087005332585,358.05837209302325
cooperativa,Grupo Cooperativa,coopernorte,COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2025,12,54834,31,3881.06,7270.166666666667,87242,0.0005653426706058285,35.533344031544445,0.0444861419958277,125.19548387096773
cooperativa,Grupo Cooperativa,creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2023,12,14493,47,858.63,7977.666666666667,95732,0.003242944869937211,49.095391300714496,0.008969101240964358,18.26872340425532
cooperativa,Grupo Cooperativa,creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2024,12,15123,22,2085.4900000000002,8035.416666666667,96425,0.0014547378165707862,22.815659839253307,0.021628104744620173,94.79500000000002
cooperativa,Grupo Cooperativa,creral,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2025,12,15745,104,9024.57,8128.333333333333,97540,0.006605271514766592,106.62292392864465,0.09252173467295469,86.77471153846153
cooperativa,Grupo Cooperativa,coopersul,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2023,12,23519,141,57633.490000000005,5720.833333333333,68650,0.005995152855138399,205.38965768390386,0.839526438455936,408.74815602836884
cooperativa,Grupo Cooperativa,coopersul,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2024,12,21960,62,7714.950000000001,5993.416666666667,71921,0.002823315118397086,86.20569791854952,0.1072697821220506,124.43467741935486
cooperativa,Grupo Cooperativa,coopersul,COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2025,4,8144,169,369.73,6688.0,26752,0.02075147347740668,631.7284688995215,0.013820648923444976,2.187751479289941
cooperativa,Grupo Cooperativa,ceriluz,COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2023,12,47058,6,340.69,14951.75,179421,0.00012750223128904755,3.3440901566706236,0.0018988301257935247,56.781666666666666
cooperativa,Grupo Cooperativa,ceriluz,COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2024,12,60912,14,4604.74,15090.333333333334,181084,0.00022983976884686103,7.731218660952928,0.025428751297740273,328.90999999999997
cooperativa,Grupo Cooperativa,ceriluz,COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2025,12,60352,7,296.46,15704.75,188457,0.00011598621420996819,3.714375162503913,0.0015730909438227286,42.35142857142857
cooperativa,Grupo Cooperativa,certaja_energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2023,12,56487,35,0.0,26350.416666666668,316205,0.0006196115920477278,11.068768678547144,0.0,0.0
cooperativa,Grupo Cooperativa,certaja_energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2024,11,55151,108,9420.78,26720.454545454544,293925,0.001958260049681783,36.7440673641235,0.03205164582801735,87.22944444444445
cooperativa,Grupo Cooperativa,certaja_energia,COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2025,12,73561,43,2441.8199999999997,20267.25,243207,0.0005845488778020963,17.680412159189498,0.010040089306640021,56.78651162790697
cooperativa,Grupo Cooperativa,coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2023,12,19158,9,0.0,9335.583333333334,112027,0.0004697776385844034,8.033777571478304,0.0,0.0
cooperativa,Grupo Cooperativa,coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2024,12,19861,18,596.24,9486.75,113841,0.0009062987764966517,15.811526602893508,0.005237480345394015,33.12444444444444
cooperativa,Grupo Cooperativa,coorsel,COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2025,12,18366,5,469.19,9692.5,116310,0.00027224218664924317,4.2988565041698905,0.004033960966382942,93.838
cooperzem,Grupo Cooperzem,cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2023,12,31597,0,0.0,8727.916666666666,104735,0.0,0.0,0.0,
cooperzem,Grupo Cooperzem,cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2024,12,31662,1,0.0,9086.166666666666,109034,3.158360179394858e-05,0.9171451106994148,0.0,0.0
cooperzem,Grupo Cooperzem,cooperzem,COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2025,12,28545,1,0.0,7338.75,88065,3.503240497460151e-05,1.135524896383353,0.0,0.0
copel,Grupo Copel,copel_dis,COPEL DISTRIBUIÇÃO S.A.,2023,12,36683970,10638,1736398.0545,5171026.25,62052315,0.00028999042361009455,17.14359891327181,0.027982808610766578,163.22598745064863
copel,Grupo Copel,copel_dis,COPEL DISTRIBUIÇÃO S.A.,2024,12,19720433,7753,2730936.6667,5265472.5,63185670,0.0003931455257600074,12.270187211752285,0.04322082311859635,352.2425727718302
copel,Grupo Copel,copel_dis,COPEL DISTRIBUIÇÃO S.A.,2025,12,15734669,10129,2503281.5387,5359913.25,64318959,0.0006437377233674251,15.748078261030313,0.0389198080569059,247.1400472603416
coprel,Grupo Coprel,coprel,COPREL COOPERATIVA DE ENERGIA,2023,12,19255,123,50905.75,49531.416666666664,594377,0.006387951181511296,20.693936676553772,0.08564555829044529,413.8678861788618
coprel,Grupo Coprel,coprel,COPREL COOPERATIVA DE ENERGIA,2024,12,17879,174,26371.72,59027.666666666664,708332,0.009732087924380559,24.564752121886347,0.03723073361079268,151.5616091954023
coprel,Grupo Coprel,coprel,COPREL COOPERATIVA DE ENERGIA,2025,11,15212,1173,27364.579999999998,59830.818181818184,658139,0.0771101761767026,178.2298268298946,0.04157872425125999,23.32871270247229
departamento,Grupo Departamento,demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2023,12,77841,222,3144.78,36129.0,433548,0.002851967472154777,51.205402861966846,0.007253591297849374,14.165675675675677
departamento,Grupo Departamento,demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2024,12,89156,109,14273.43,36446.083333333336,437353,0.0012225761586432769,24.922659727954304,0.0326359485358509,130.9488990825688
departamento,Grupo Departamento,demei,DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2025,12,87450,57,6909.65,37383.0,448596,0.0006518010291595198,12.706310354974187,0.015402834621797786,121.2219298245614
distribuidora,Grupo Distribuidora,dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2023,12,108406,1480,15000.630000000001,40959.416666666664,491513,0.013652380864527794,301.1110591174598,0.030519294504926627,10.135560810810812
distribuidora,Grupo Distribuidora,dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2024,12,93888,1044,39908.97,41911.583333333336,502939,0.01111963190184049,207.57984566716837,0.0793515118135599,38.22698275862069
distribuidora,Grupo Distribuidora,dcelt,DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2025,11,72270,1477,41850.42,42412.09090909091,466533,0.020437249204372492,316.5906806163766,0.08970516555098995,28.334746106973594
dme,Grupo DME,dmed,DME DISTRIBUIÇÃO S.A.,2023,12,304754,557,74211.81,87047.16666666667,1044566,0.001827703656063579,53.32358127681736,0.07104559214065938,133.2348473967684
dme,Grupo DME,dmed,DME DISTRIBUIÇÃO S.A.,2024,12,317717,276,91379.95,90011.08333333333,1080133,0.0008686976145437607,25.552408823728186,0.08460064640187828,331.0867753623188
dme,Grupo DME,dmed,DME DISTRIBUIÇÃO S.A.,2025,11,329059,4218,136297.47,90899.36363636363,999893,0.012818369957971063,421.84513742970495,0.13631205538992672,32.31329302987198
edp,Grupo EDP,edp_es,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2023,12,207000,3926,1746817.8,1780934.25,21371211,0.01896618357487923,18.370507876226576,0.08173695912693014,444.93576158940397
edp,Grupo EDP,edp_es,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2024,12,9027377,16473,8455710.99,1813303.25,21759639,0.0018247825475772197,75.70438094124631,0.3885961063048886,513.3072901110909
edp,Grupo EDP,edp_es,EDP ESPÍRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.,2025,12,10505713,8936,7010581.77,1847937.25,22175247,0.0008505848198975167,40.297183611979605,0.3161444727086918,784.5324272605192
edp,Grupo EDP,edp_sp,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2023,12,281718,3826,1587118.22,2235646.5,26827758,0.013580956843368191,14.261348264733863,0.059159554816321215,414.8244171458442
edp,Grupo EDP,edp_sp,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2024,12,11579193,13372,7168734.33,2277779.9166666665,27333359,0.00115483004730986,48.92190528064992,0.2622705218923148,536.1003836374514
edp,Grupo EDP,edp_sp,EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.,2025,12,13114473,15443,7383079.476600001,2309828.6666666665,27717944,0.0011775539893978202,55.714810593455276,0.26636461479971246,478.0858302531892
elektro,Grupo Elektro,neoenergia_elektro,ELEKTRO REDES S.A.,2023,12,102192822,2610,1361347.65,2952227.4166666665,35426729,2.553995426410673e-05,7.367318614145834,0.038427133648155885,521.5891379310344
elektro,Grupo Elektro,neoenergia_elektro,ELEKTRO REDES S.A.,2024,12,50085158,1696,350467.92,3007205.5833333335,36086467,3.386232703908012e-05,4.69982278952384,0.009711893380972983,206.64382075471698
elektro,Grupo Elektro,neoenergia_elektro,ELEKTRO REDES S.A.,2025,12,44924879,734,502892.99,3061480.9166666665,36737771,1.6338385686024888e-05,1.9979437511328602,0.013688718077098363,685.1403133514987
eletropaulo,Grupo Eletropaulo,enel_sp,ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S.A.,2023,12,37866576,23165,11340248.57,8294506.583333333,99534079,0.000611753225324624,23.273435824929873,0.11393332498711321,489.5423513921865
