group_id,group_label,distributor_id,distributor_label,ano,qtd_serv,qtd_fora_prazo,compensacao_rs,taxa_fora_prazo
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PA,2020,1015577.0,8760.0,364934.63,0.008625638430173192
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PA,2021,1149100.0,9658.0,484899.73,0.008404838569315115
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PA,2022,1083835.0,11130.0,781522.41,0.01026909077488732
equatorial,Grupo Equatorial,equatorial_pa,EQUATORIAL PA,2023,244591.0,1533.0,1817384.23,0.006267605921722386
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2011,35353.0,2669.0,5016.39,0.07549571464939327
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2012,184021.0,17402.0,24816.760000000002,0.09456529417838182
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2013,218194.0,9031.0,114698.7,0.04138977240437409
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2014,149806.0,19844.0,288930.21,0.13246465428621015
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2015,177483.0,36525.0,906222.4400000001,0.20579435776947652
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2016,278341.0,41158.0,748949.13,0.14786898085441957
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2017,318341.0,39632.0,556064.13,0.1244954310000911
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2018,295548.0,38095.0,643918.03,0.1288961522324631
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2019,351036.0,23685.0,372812.7,0.06747171230301166
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2020,329748.0,8880.0,208278.65,0.026929655373194077
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2021,422793.0,16328.0,406309.58999999997,0.03861937165468681
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2022,366468.0,16333.0,522695.68,0.04456869358306864
equatorial,Grupo Equatorial,equatorial_pi,EQUATORIAL PI,2023,50775.0,2371.0,3198600.02,0.04669620876415559
ero,Grupo ERO,ero,ERO,2011,36048.0,3803.0,1895.52,0.1054982245894363
ero,Grupo ERO,ero,ERO,2012,136568.0,16397.0,19081.02,0.12006472965848515
ero,Grupo ERO,ero,ERO,2013,145164.0,12295.0,817044.3400000001,0.08469730787247527
ero,Grupo ERO,ero,ERO,2014,171005.0,11093.0,527639.35,0.06486944826174673
ero,Grupo ERO,ero,ERO,2015,180182.0,12241.0,487217.97,0.06793686383767523
ero,Grupo ERO,ero,ERO,2016,223240.0,24242.0,425867.31,0.10859165024189213
ero,Grupo ERO,ero,ERO,2017,280369.0,11080.0,373821.62000000005,0.03951934771675899
ero,Grupo ERO,ero,ERO,2018,253941.0,11536.0,394245.92000000004,0.04542787497883367
ero,Grupo ERO,ero,ERO,2019,353127.0,50146.0,4871059.98,0.14200556740209613
ero,Grupo ERO,ero,ERO,2020,286373.0,32483.0,1592839.31,0.11342898946478892
ero,Grupo ERO,ero,ERO,2021,407937.0,19038.0,579793.7,0.04666897094404283
ero,Grupo ERO,ero,ERO,2022,389927.0,17615.0,444325.24,0.04517512252293378
ese,Grupo ESE,ese,ESE,2011,33111.0,758.0,3840.87,0.022892694270786145
ese,Grupo ESE,ese,ESE,2012,192770.0,3766.0,22732.87,0.019536234891321263
ese,Grupo ESE,ese,ESE,2013,184602.0,5814.0,73864.21,0.031494783371794455
ese,Grupo ESE,ese,ESE,2014,180245.0,5859.0,88278.77,0.03250575605425948
ese,Grupo ESE,ese,ESE,2015,177140.0,9008.0,96922.11,0.05085243310375974
ese,Grupo ESE,ese,ESE,2016,210123.0,9136.0,125463.48,0.043479295460278025
ese,Grupo ESE,ese,ESE,2017,216304.0,16148.0,176111.5,0.07465419039869813
ese,Grupo ESE,ese,ESE,2018,217735.0,20387.0,170661.25,0.09363216754311433
ese,Grupo ESE,ese,ESE,2019,241036.0,23307.0,271301.24,0.09669509948721353
ese,Grupo ESE,ese,ESE,2020,225094.0,21115.0,190933.59,0.09380525469359467
ese,Grupo ESE,ese,ESE,2021,281581.0,19516.0,250034.88,0.06930865363785199
ese,Grupo ESE,ese,ESE,2022,239360.0,11386.0,336177.19,0.04756851604278075
ess,Grupo ESS,ess,ESS,2011,11641.0,51.0,576.75,0.0043810669186496
ess,Grupo ESS,ess,ESS,2012,71616.0,441.0,7250.16,0.0061578418230563
ess,Grupo ESS,ess,ESS,2013,68658.0,372.0,5501.02,0.005418159573538407
ess,Grupo ESS,ess,ESS,2014,81973.0,734.0,6604.099999999999,0.008954167835750796
ess,Grupo ESS,ess,ESS,2015,94226.0,3684.0,119092.59,0.03909748901577059
ess,Grupo ESS,ess,ESS,2016,95845.0,2247.0,58371.37,0.02344410245709218
ess,Grupo ESS,ess,ESS,2017,175031.0,4999.0,107242.97,0.028560654969691082
ess,Grupo ESS,ess,ESS,2018,272715.0,7446.0,136200.12,0.027303228645289036
ess,Grupo ESS,ess,ESS,2019,254534.0,4153.0,70611.85,0.016316091366968658
ess,Grupo ESS,ess,ESS,2020,224773.0,4152.0,75403.70999999999,0.018471969498115876
ess,Grupo ESS,ess,ESS,2021,262512.0,8735.0,153993.17,0.03327466934844883
ess,Grupo ESS,ess,ESS,2022,234451.0,8824.0,198050.91,0.037636862286789134
eto,Grupo ETO,eto,ETO,2011,77939.0,882.0,4070.9700000000003,0.011316542424203544
eto,Grupo ETO,eto,ETO,2012,289112.0,1594.0,18781.9,0.005513434240017709
eto,Grupo ETO,eto,ETO,2013,278270.0,4325.0,57549.23,0.015542458763071837
eto,Grupo ETO,eto,ETO,2014,303108.0,7585.0,135595.3,0.025024083824907294
eto,Grupo ETO,eto,ETO,2015,342271.0,23655.0,801689.62,0.06911190255674597
eto,Grupo ETO,eto,ETO,2016,319978.0,17506.0,309505.43,0.05471001131327779
eto,Grupo ETO,eto,ETO,2017,318899.0,20384.0,660930.87,0.06391992449019909
eto,Grupo ETO,eto,ETO,2018,388284.0,15010.0,221680.82,0.038657271481698965
eto,Grupo ETO,eto,ETO,2019,376923.0,16729.0,301465.11,0.04438307028225924
eto,Grupo ETO,eto,ETO,2020,305974.0,11493.0,193954.19,0.03756201507317615
eto,Grupo ETO,eto,ETO,2021,354801.0,11700.0,277032.98,0.032976231746810185
eto,Grupo ETO,eto,ETO,2022,310005.0,11966.0,302764.81,0.0385993774293963
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2011,818.0,0.0,0.0,0.0
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2012,5424.0,4.0,25.51,0.0007374631268436578
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2013,5388.0,4.0,236.73999999999998,0.0007423904974016332
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2014,5224.0,10.0,148.46,0.0019142419601837673
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2015,5273.0,16.0,346.15999999999997,0.0030343258107339275
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2016,5212.0,13.0,508.90999999999997,0.0024942440521872602
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2017,5182.0,8.0,102.47999999999999,0.0015438054805094559
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2018,5394.0,18.0,326.55,0.0033370411568409346
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2019,6090.0,29.0,761.41,0.004761904761904762
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2020,4726.0,84.0,6781.55,0.017774016081252644
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2021,5353.0,4.0,39.74,0.0007472445357743321
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2022,5172.0,6.0,193.54,0.001160092807424594
hidropan,Grupo Hidropan,hidropan,HIDROPAN,2023,2349.0,5.0,33.26,0.0021285653469561515
light,Grupo Light,light_sesa,LIGHT SESA,2011,92055.0,1416.0,96.12,0.015382108522079193
light,Grupo Light,light_sesa,LIGHT SESA,2012,534012.0,5395.0,12082.83,0.010102769226159712
light,Grupo Light,light_sesa,LIGHT SESA,2013,733013.0,23476.0,523088.98,0.03202671712507145
light,Grupo Light,light_sesa,LIGHT SESA,2014,902159.0,22003.0,591910.95,0.024389270627461455
light,Grupo Light,light_sesa,LIGHT SESA,2015,978429.0,18605.0,798168.11,0.019015176369465744
light,Grupo Light,light_sesa,LIGHT SESA,2016,967814.0,14077.0,486681.21,0.01454515020448144
light,Grupo Light,light_sesa,LIGHT SESA,2017,940451.0,32820.0,503576.8,0.034898149930193065
light,Grupo Light,light_sesa,LIGHT SESA,2018,1160105.0,43153.0,1804342.56,0.03719749505432698
light,Grupo Light,light_sesa,LIGHT SESA,2019,1110616.0,15567.0,598492.18,0.014016545772796358
light,Grupo Light,light_sesa,LIGHT SESA,2020,729242.0,8290.0,367550.68,0.011367968383609282
light,Grupo Light,light_sesa,LIGHT SESA,2021,900911.0,6073.0,520470.97,0.006740954433900796
light,Grupo Light,light_sesa,LIGHT SESA,2022,831447.0,2822.0,222671.19,0.0033940828459300475
light,Grupo Light,light_sesa,LIGHT SESA,2023,158901.0,976.0,86114.81,0.006142189161805149
mesa,Grupo MESA,mesa,MESA,2011,31127.0,4320.0,115204.76,0.1387862627301057
mesa,Grupo MESA,mesa,MESA,2012,153852.0,24754.0,949092.01,0.16089488599433222
mesa,Grupo MESA,mesa,MESA,2013,169736.0,29090.0,1104605.44,0.17138379601263137
mesa,Grupo MESA,mesa,MESA,2014,166872.0,29598.0,1554188.37,0.17736948079965484
mesa,Grupo MESA,mesa,MESA,2015,208717.0,61268.0,3868920.46,0.29354580604359015
mesa,Grupo MESA,mesa,MESA,2016,173592.0,36477.0,3860700.23,0.21013065118208213
mesa,Grupo MESA,mesa,MESA,2017,249230.0,32461.0,4658385.63,0.13024515507763912
mesa,Grupo MESA,mesa,MESA,2018,228561.0,56204.0,8304047.92,0.24590371935719568
mesa,Grupo MESA,mesa,MESA,2019,335142.0,69793.0,11609246.979999999,0.20824904070513395
mesa,Grupo MESA,mesa,MESA,2020,272491.0,43266.0,6505859.53,0.15877955602203375
mesa,Grupo MESA,mesa,MESA,2021,582912.0,8952.0,1967773.16,0.01535737812911726
mesa,Grupo MESA,mesa,MESA,2022,364764.0,4145.0,173783.13,0.011363511750063055
mesa,Grupo MESA,mesa,MESA,2023,77224.0,820.0,333915.67,0.010618460582202425
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2011,658.0,3.28,0.0,0.004984802431610942
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2012,2554.0,1.96,0.0,0.0007674236491777603
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2013,2828.0,4.0,11.0,0.0014144271570014145
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2014,2758.0,3.0,26.169999999999998,0.0010877447425670776
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2015,2984.0,6.0,36.769999999999996,0.0020107238605898124
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2016,3155.0,6.0,21.44,0.001901743264659271
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2017,3043.0,1.0,6.3,0.00032862306933946765
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2018,2961.0,4.0,29.4,0.0013508949679162446
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2019,2761.0,1.0,3.67,0.0003621876131836291
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2020,2632.0,0.0,0.0,0.0
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2021,3163.0,0.0,0.0,0.0
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2022,3289.0,5.0,16.380000000000003,0.0015202189115232593
muxenergia,Grupo Muxenergia,muxenergia,MUXENERGIA,2023,1547.0,1.0,5.33,0.0006464124111182935
neoenergia,Grupo Neoenergia,neoenergia_brasilia,NEOENERGIA DISTRIBUIÇÃO BRASÍLIA S.A.,2023,90623.0,226.0,237629.5,0.002493848140096885
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2011,90954.0,10833.0,184396.14,0.11910416254370342
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2012,298584.0,25763.0,467664.79,0.08628392680116818
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2013,225090.0,11502.0,304578.81,0.05109956017592963
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2014,181008.0,20760.0,554546.29,0.11469106337841421
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2015,198727.0,8001.0,263123.45999999996,0.040261262938604214
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2016,205149.0,5449.0,159703.37,0.02656118236013824
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2017,214538.0,14711.0,1349258.7100000002,0.06857060287687962
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2018,159747.0,16154.0,1176215.49,0.10112239979467533
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2019,184491.0,25405.0,1705801.64,0.1377031941937547
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2020,201371.0,16377.0,638591.6100000001,0.08132749998758511
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2021,230831.0,21385.0,1425441.41,0.09264353574693174
neoenergia,Grupo Neoenergia,neoenergia_brasilia,Neoenergia Brasília,2022,286695.0,12878.0,473189.66000000003,0.04491881616351872
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2011,129779.0,8293.0,5744.21,0.06390093928909917
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2012,802364.0,24087.0,25948.79,0.030020040779496587
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2013,893438.0,34316.0,795497.33,0.03840893268475261
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2014,969846.0,38339.0,1323953.6400000001,0.039531018326620926
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2015,871526.0,20861.0,1274333.8699999999,0.023936176316024994
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2016,1112774.0,21966.0,1213483.63,0.01973985732952064
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2017,1284450.0,31600.0,1548009.1,0.024601969714663864
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2018,1361692.0,35204.0,1409001.58,0.025853129782652758
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2019,1367257.0,24035.0,1194957.76,0.017578992098778796
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2020,1018685.0,22328.0,1607628.83,0.021918453692750948
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2021,1161380.0,33903.0,3911987.0100000002,0.029191995729218687
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2022,971320.0,24980.0,1305132.44,0.025717580200140016
neoenergia,Grupo Neoenergia,neoenergia_pe,Neoenergia PE,2023,263083.0,9110.0,3059090.41,0.03462785508755792
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2011,221.0,0.0,0.0,0.0
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2012,1565.0,6.0,0.0,0.0038338658146964857
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2013,1810.0,0.0,0.0,0.0
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2014,1453.0,0.0,0.0,0.0
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2015,1778.0,6.0,0.0,0.003374578177727784
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2016,1505.0,0.0,0.0,0.0
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2017,1713.0,1.0,0.0,0.0005837711617046118
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2018,1803.0,1.0,20.299999999999997,0.0005546311702717693
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2019,1866.0,0.0,0.0,0.0
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2020,1815.0,14.0,364.7,0.007713498622589532
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2021,1984.0,5.0,11.26,0.0025201612903225806
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2022,1691.0,14.0,42.26,0.00827912477823773
pacto,Grupo Pacto,pacto_energia_pr,PACTO ENERGIA PR,2023,1393.0,46.0,0.0,0.033022254127781765
rge,Grupo RGE,rge,RGE,2011,48022.0,1177.0,2591.12,0.02450959976677356
rge,Grupo RGE,rge,RGE,2012,272791.0,13857.0,8742.99,0.0507971304038623
rge,Grupo RGE,rge,RGE,2013,373247.0,16573.0,202327.67,0.04440223230193411
rge,Grupo RGE,rge,RGE,2014,424025.0,5179.0,65718.41,0.012213902482164966
rge,Grupo RGE,rge,RGE,2015,431474.0,24604.0,281180.16,0.05702313465006003
rge,Grupo RGE,rge,RGE,2016,444570.0,14851.0,128220.72,0.03340531299907776
rge,Grupo RGE,rge,RGE,2017,503224.0,2987.0,44682.86,0.005935726435941052
rge,Grupo RGE,rge,RGE,2018,452255.0,3330.0,38311.17,0.0073631026743761815
rge,Grupo RGE,rge_sul,RGE SUL,2011,73481.0,2640.0,1614.17,0.035927654767899185
rge,Grupo RGE,rge_sul,RGE SUL,2012,534920.0,15175.0,31227.52,0.028368728034098557
rge,Grupo RGE,rge_sul,RGE SUL,2013,371868.0,12706.0,324699.48,0.034168038121053707
rge,Grupo RGE,rge_sul,RGE SUL,2014,456182.0,47251.0,906295.1,0.10357927318482535
rge,Grupo RGE,rge_sul,RGE SUL,2015,481112.0,59207.0,1402623.94,0.12306282113104641
rge,Grupo RGE,rge_sul,RGE SUL,2016,581661.0,27864.0,730955.92,0.04790419161676647
rge,Grupo RGE,rge_sul,RGE SUL,2017,581241.0,12856.0,194774.81,0.022118191937595594
rge,Grupo RGE,rge_sul,RGE SUL,2018,510391.0,10446.0,241201.31,0.02046666183377058
rge,Grupo RGE,rge_sul,RGE SUL,2019,1016555.0,6632.0,193012.45,0.0065239952584956054
rge,Grupo RGE,rge_sul,RGE SUL,2020,831027.0,4786.0,115603.90000000001,0.005759138993077241
rge,Grupo RGE,rge_sul,RGE SUL,2021,959702.0,2672.0,95432.68,0.002784197594670012
rge,Grupo RGE,rge_sul,RGE SUL,2022,784750.0,4516.0,639937.51,0.00575469894870978
rge,Grupo RGE,rge_sul,RGE SUL,2023,210985.0,301.0,94732.99,0.0014266417043865677
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2011,10454.0,70.0,267.38,0.006696001530514636
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2012,42875.0,76.0,642.77,0.001772594752186589
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2013,35630.0,34.0,93.89999999999999,0.000954252034802133
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2014,33431.0,25.0,1469.6500000000003,0.0007478089198647962
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2015,40816.0,59.0,592.4300000000001,0.0014455115640925127
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2016,40674.0,79.0,535.03,0.0019422727049220633
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2017,52347.0,43.0,169.81,0.000821441534376373
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2018,46552.0,53.0,367.28,0.0011385117717820931
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2019,50350.0,110.0,707.87,0.0021847070506454814
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2020,35807.0,93.0,798.46,0.002597257519479431
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2021,43564.0,74.0,377.0,0.0016986502616839593
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2022,44538.0,87.0,261.95,0.0019533881180115857
sulgipe,Grupo Sulgipe,sulgipe,SULGIPE,2023,17086.0,21.0,253.16,0.001229076436848882
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2011,1265.0,7.0,123.77,0.005533596837944664
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2012,5621.0,29.0,1510.05,0.0051592243373065295
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2013,5586.0,38.0,576.19,0.006802721088435374
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2014,6259.0,6.0,175.48,0.0009586195877935772
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2015,8572.0,12.0,830.7299999999999,0.0013999066728884741
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2016,9977.0,30.0,21.62,0.0030069159065851457
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2017,8541.0,5.0,49.16,0.000585411544315654
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2018,8087.0,6.0,55.32,0.0007419314949919624
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2019,9276.0,5.0,31.86,0.0005390254420008624
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2020,6992.0,6.0,48.290000000000006,0.0008581235697940503
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2021,7266.0,7.0,12.86,0.0009633911368015414
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2022,7227.0,14.0,0.0,0.0019371800193718
uhenpal,Grupo Uhenpal,uhenpal,UHENPAL,2023,6784.0,32.0,0.0,0.0047169811320754715
