group_id,group_label,distributor_id,distributor_label,ano,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,escopo_servico
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2023,12233,112,0.0,199756,0.009155562821875256,56.068403452211705,0.0,sem_cod_69_93
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2024,11313,24,3264.2599999999998,16935,0.0021214531954388757,141.718334809566,0.1927522881606141,sem_cod_69_93
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2025,11821,43,4679.97,0,0.003637594112173251,,,sem_cod_69_93
cemirim,Grupo Cemirim,cemirim,Cemirim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI MIRIM,2026,4248,10,255.41,0,0.0023540489642184556,,,sem_cod_69_93
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,2023,9790,22,5143.929999999999,245475,0.0022471910112359553,8.962216111620329,0.020955005601385066,sem_cod_69_93
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,2024,10151,59,2793.08,21063,0.005812235247758842,280.1120448179272,0.13260599154916203,sem_cod_69_93
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,2025,10402,59,2698.89,0,0.005671986156508364,,,sem_cod_69_93
ceprag,Grupo Ceprag,ceprag,Ceprag — COOPERATIVA DE ELETRICIDADE PRAIA GRANDE,2026,2061,5,1038.2,0,0.0024260067928190197,,,sem_cod_69_93
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2023,3403,80,314.91999999999996,152587,0.023508668821627974,52.42910601820601,0.002063871758406679,sem_cod_69_93
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2024,3836,35,11028.779999999999,12845,0.009124087591240875,272.4795640326975,0.8586049046321524,sem_cod_69_93
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2025,3498,47,6633.79,0,0.013436249285305889,,,sem_cod_69_93
ceraca,Grupo Ceraca,ceraca,Ceraçá — COOPERATIVA DISTRIBUIDORA DE ENERGIA VALE DO ARAÇÁ,2026,1581,18,4139.55,0,0.011385199240986717,,,sem_cod_69_93
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,2023,737,8,0.0,42449,0.010854816824966078,18.846144785507317,0.0,sem_cod_69_93
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,2024,520,3,0.0,0,0.0057692307692307696,,,sem_cod_69_93
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,2025,894,26,0.0,0,0.029082774049217,,,sem_cod_69_93
ceral,Grupo Ceral,ceral_anitapolis,Ceral Anitápolis — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE ANITÁPOLIS,2026,422,4,0.0,0,0.009478672985781991,,,sem_cod_69_93
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2023,5587,13,0.0,89778,0.0023268301413996778,14.480162177816391,0.0,sem_cod_69_93
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2024,3869,9,3154.5899999999997,7639,0.0023261824760920135,117.81646812410003,0.4129585024217829,sem_cod_69_93
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2025,4787,13,571.8399999999999,0,0.0027156883225402132,,,sem_cod_69_93
ceral,Grupo Ceral,ceral_araruama,Ceral Araruama — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ARARUAMA,2026,1836,5,128.32,0,0.0027233115468409588,,,sem_cod_69_93
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,2023,9029,21,1189.3400000000001,215380,0.002325838963340348,9.750208933048565,0.005522054044015229,sem_cod_69_93
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,2024,8467,12,2249.85,0,0.0014172670367308374,,,sem_cod_69_93
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,2025,10843,16,5275.59,0,0.0014756063819976021,,,sem_cod_69_93
cerbranorte,Grupo Cerbranorte,cerbranorte,Cerbranorte — COOPERATIVA DE ELETRIFICAÇÃO DE BRAÇO DO NORTE,2026,4089,3,786.62,0,0.0007336757153338225,,,sem_cod_69_93
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2023,13790,150,311.33000000000004,214999,0.010877447425670777,69.767766361704,0.0014480532467592874,sem_cod_69_93
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2024,21089,443,103.1,0,0.02100621176916876,,,sem_cod_69_93
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2025,15242,345,1.37,0,0.0226348248261383,,,sem_cod_69_93
cerci,Grupo Cerci,cerci,Cerci — COOPERATIVA DE ELETRIFICAÇÃO RURAL CACHOEIRAS- ITABORAÍ LTDA,2026,4714,201,571.22,0,0.04263894781501909,,,sem_cod_69_93
cercos,Grupo Cercos,cercos,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2023,3388,68,16964.96,45214,0.020070838252656435,150.39589507674614,0.3752147564913522,sem_cod_69_93
cercos,Grupo Cercos,cercos,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2024,3850,38,20817.6,0,0.009870129870129871,,,sem_cod_69_93
cercos,Grupo Cercos,cercos,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2025,3604,5,4179.63,0,0.0013873473917869034,,,sem_cod_69_93
cercos,Grupo Cercos,cercos,Cercos — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL CENTRO SUL DE SERGIPE LTDA,2026,1405,1,1050.4299999999998,0,0.0007117437722419929,,,sem_cod_69_93
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2023,8462,123,0.0,185554,0.01453557078704798,66.28798085732454,0.0,sem_cod_69_93
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2024,5236,45,12534.93,0,0.008594346829640947,,,sem_cod_69_93
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2025,5974,74,7032.2,0,0.012387010378305993,,,sem_cod_69_93
cerej,Grupo Cerej,cerej,Cerej — COOPERATIVA DE PRESTAÇÃO DE SERVIÇOS PÚBLICOS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SENADOR ESTEVES JÚNIOR,2026,2711,21,2862.17,0,0.007746219107340465,,,sem_cod_69_93
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2023,2381,99,595.05,69735,0.041579168416631666,141.9660141966014,0.008533017853301786,sem_cod_69_93
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2024,7097,68,0.0,5870,0.009581513315485417,1158.4327086882454,0.0,sem_cod_69_93
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2025,4302,53,278.57,0,0.012319851231985124,,,sem_cod_69_93
ceres,Grupo Ceres,ceres,Ceres — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE RESENDE LTDA.,2026,1145,23,0.0,0,0.020087336244541485,,,sem_cod_69_93
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,2023,12261,154,88.27,193631,0.012560150069325503,79.53271945091437,0.0004558670873981955,sem_cod_69_93
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,2024,9948,53,3988.45,0,0.005327704061117813,,,sem_cod_69_93
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,2025,11062,56,13480.23,0,0.005062375700596637,,,sem_cod_69_93
cerfox,Grupo Cerfox,cerfox,Cerfox — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA FONTOURA XAVIER,2026,3519,6,777.38,0,0.0017050298380221654,,,sem_cod_69_93
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2023,6578,41,251.44,243916,0.006232897537245363,16.809065415962873,0.0010308466849243182,sem_cod_69_93
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2024,7151,19,1587.5900000000001,20522,0.0026569710529995806,92.58356885293831,0.0773603937238086,sem_cod_69_93
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2025,8215,24,4150.4400000000005,0,0.0029214850882531953,,,sem_cod_69_93
cergal,Grupo Cergal,cergal,Cergal — COOPERATIVA DE ELETRIFICAÇÃO RURAL ANITA GARIBALDI LTDA,2026,3590,4,4021.99,0,0.0011142061281337048,,,sem_cod_69_93
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,2023,1533,6,1.0,47709,0.003913894324853229,12.576243476073698,2.0960405793456162e-05,sem_cod_69_93
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,2024,4239,0,0.0,3989,0.0,0.0,0.0,sem_cod_69_93
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,2025,1216,0,0.0,0,0.0,,,sem_cod_69_93
cergapa,Grupo Cergapa,cergapa,Cergapa — COOPERATIVA DE ELETRICIDADE DE GRÃO PARÁ,2026,300,0,0.0,0,0.0,,,sem_cod_69_93
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,2023,3830,65,71.09,82236,0.016971279373368148,79.04080937788804,0.0008644632521037016,sem_cod_69_93
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,2024,4015,19,2964.6400000000003,6890,0.004732254047322541,275.7619738751814,0.4302815674891147,sem_cod_69_93
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,2025,5132,11,825.1399999999999,0,0.0021434138737334374,,,sem_cod_69_93
cergral,Grupo Cergral,cergral,Cergral — COOPERATIVA DE ELETRICIDADE DE GRAVATAL,2026,1819,4,155.05,0,0.0021990104452996153,,,sem_cod_69_93
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2023,5490,6,340.69,179382,0.001092896174863388,3.3448172057397065,0.0018992429563724341,sem_cod_69_93
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2024,3985,14,4604.74,15028,0.0035131744040150566,93.15943571998936,0.30641070002661697,sem_cod_69_93
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2025,5148,7,296.46,0,0.0013597513597513598,,,sem_cod_69_93
ceriluz,Grupo Ceriluz,ceriluz,Ceriluz — COOPERATIVA REGIONAL DE ENERGIA E DESENVOLVIMENTO IJUÍ LTDA,2026,1841,0,0.0,0,0.0,,,sem_cod_69_93
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,2023,10983,22,103.3,186069,0.0020030956933442595,11.823570825876423,0.000555170393778652,sem_cod_69_93
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,2024,10167,19,2143.51,15787,0.001868791187174191,120.35218850953316,0.1357769050484576,sem_cod_69_93
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,2025,11348,21,6614.75,0,0.0018505463517800493,,,sem_cod_69_93
cerim,Grupo Cerim,cerim,Cerim — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE ITU-MAIRINQUE,2026,3963,2,845.97,0,0.0005046681806712087,,,sem_cod_69_93
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2023,2959,4,0.0,89441,0.0013518080432578573,4.472221911651256,0.0,sem_cod_69_93
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2024,3976,2,0.0,0,0.0005030181086519115,,,sem_cod_69_93
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2025,5023,3,0.0,0,0.0005972526378658173,,,sem_cod_69_93
ceripa,Grupo Ceripa,ceripa,Ceripa — COOPERATIVA DE ELETRIFICAÇÃO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ,2026,1792,2,0.0,0,0.0011160714285714285,,,sem_cod_69_93
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2023,3207,4,4.35,84059,0.0012472715933894605,4.7585624382873934,5.17493665163754e-05,sem_cod_69_93
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2024,1847,4,66.98,7085,0.002165674066053059,56.457304163726185,0.00945377558221595,sem_cod_69_93
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2025,2288,14,734.26,0,0.006118881118881119,,,sem_cod_69_93
ceris,Grupo Ceris,ceris,Ceris — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE ITAPECERICA DA SERRA,2026,853,7,450.11,0,0.008206330597889801,,,sem_cod_69_93
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2023,2480,50,0.0,40744,0.020161290322580645,122.71745533084625,0.0,sem_cod_69_93
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2024,1801,28,0.0,0,0.015546918378678512,,,sem_cod_69_93
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2025,1996,19,0.0,0,0.009519038076152305,,,sem_cod_69_93
cermc,Grupo Cermc,cermc,Cermc — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE MOGI DAS CRUZES,2026,486,2,0.0,0,0.00411522633744856,,,sem_cod_69_93
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,2023,29989,218,52555.5,340883,0.007269332088432425,63.95156109280897,0.15417459949601475,sem_cod_69_93
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,2024,24664,177,20364.78,0,0.007176451508271164,,,sem_cod_69_93
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,2025,24576,142,14232.35,0,0.005777994791666667,,,sem_cod_69_93
cermissoes,Grupo Cermissoes,cermissoes,Cermissões — COOPERATIVA DE DISTRIBUIÇÃO E GERAÇÃO DE ENERGIA DAS MISSÕES,2026,5319,21,1523.12,0,0.003948110547095319,,,sem_cod_69_93
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2023,5760,54,1457.5700000000002,177252,0.009375,30.465100534831766,0.008223151219732359,sem_cod_69_93
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2024,6024,88,40854.01,0,0.014608233731739707,,,sem_cod_69_93
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2025,8945,28,1021.98,0,0.0031302403577417553,,,sem_cod_69_93
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2026,2502,19,0.0,0,0.007593924860111911,,,sem_cod_69_93
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2023,2561,25,0.0,56010,0.009761811792268645,44.63488662738797,0.0,sem_cod_69_93
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2024,1392,23,162.41,0,0.016522988505747127,,,sem_cod_69_93
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2025,3838,3,262.29,0,0.000781657113079729,,,sem_cod_69_93
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2026,1189,3,435.11,0,0.002523128679562658,,,sem_cod_69_93
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2023,7270,10,0.0,199366,0.001375515818431912,5.015900404281572,0.0,sem_cod_69_93
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2024,7662,6,0.0,16931,0.0007830853563038371,35.43795404878625,0.0,sem_cod_69_93
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2025,9361,11,0.0,0,0.0011750881316098707,,,sem_cod_69_93
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2026,2965,4,0.0,0,0.0013490725126475548,,,sem_cod_69_93
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2023,897,2,0.0,24463,0.002229654403567447,8.175612148959653,0.0,sem_cod_69_93
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2024,787,3,114.35,2052,0.0038119440914866584,146.19883040935673,0.055726120857699804,sem_cod_69_93
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2025,1628,2,597.1600000000001,0,0.0012285012285012285,,,sem_cod_69_93
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2026,310,1,0.0,0,0.0032258064516129032,,,sem_cod_69_93
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2023,1849,16,0.0,62810,0.008653326122228232,25.473650692564878,0.0,sem_cod_69_93
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2024,1532,6,0.0,3504,0.0039164490861618795,171.23287671232876,0.0,sem_cod_69_93
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2025,1606,1,0.0,0,0.0006226650062266501,,,sem_cod_69_93
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2026,631,2,0.0,0,0.003169572107765452,,,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2023,394,0,0.0,16531,0.0,0.0,0.0,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2024,260,12,1240.42,1394,0.046153846153846156,860.832137733142,0.8898278335724534,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2025,263,6,332.31,0,0.022813688212927757,,,sem_cod_69_93
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2026,109,1,0.0,0,0.009174311926605505,,,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2023,6826,18,5812.81,222624,0.002636976267213595,8.085381630012938,0.026110437329308612,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2024,8007,18,550.24,18638,0.0022480329711502436,96.57688593196694,0.029522480952891943,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2025,9500,5,1274.67,0,0.0005263157894736842,,,sem_cod_69_93
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2026,3122,3,179.21,0,0.0009609224855861628,,,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2023,13304,35,0.0,316205,0.002630787733012628,11.068768678547144,0.0,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2024,10828,108,9420.779999999999,0,0.009974141115626155,,,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2025,17343,43,2441.8199999999997,0,0.0024793864959926195,,,sem_cod_69_93
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2026,4828,11,1277.23,0,0.0022783761391880694,,,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2023,48441,102,0.0,881781,0.002105654301108565,11.56749805223746,0.0,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2024,30402,67,10150.78,74189,0.0022038023814222748,90.30988421464099,0.13682324872959603,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2025,41373,164,155224.88,0,0.003963937833852996,,,sem_cod_69_93
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2026,15940,9,4134.72,0,0.0005646173149309912,,,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2023,3436,7,0.0,51685,0.002037252619324796,13.543581309857794,0.0,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2024,2259,25,1971.7199999999998,0,0.011066843736166445,,,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2025,2550,20,1347.21,0,0.00784313725490196,,,sem_cod_69_93
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2026,986,16,1827.5,0,0.016227180527383367,,,sem_cod_69_93
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2023,1672,17,0.0,55984,0.010167464114832535,30.365818805372964,0.0,sem_cod_69_93
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2024,1604,26,2197.77,4709,0.016209476309226933,552.134211085156,0.4667169250371629,sem_cod_69_93
