group_id,group_label,distributor_id,distributor_label,ano,meses_com_dados,qtd_serv_realizado,qtd_fora_prazo,compensacao_rs,uc_ativa_media_ano,exposicao_uc_mes,taxa_fora_prazo,fora_prazo_por_100k_uc_mes,compensacao_rs_por_uc_mes,compensacao_media_por_transgressao_rs
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2024,12,36619,88,40854.01,,0,0.0024031240612796636,,,464.25011363636366
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2025,11,41647,28,1021.98,,0,0.0006723173337815449,,,36.49928571428571
cermoful,Grupo Cermoful,cermoful,Cermoful — COOPERATIVA FUMACENSE DE ELETRICIDADE,2026,3,14299,19,0.0,,0,0.0013287642492481992,,,0.0
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2023,12,7795,25,0.0,4667.5,56010,0.003207184092366902,44.63488662738797,0.0,0.0
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2024,12,10500,23,162.41,,0,0.0021904761904761906,,,7.061304347826087
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2025,12,11372,3,262.29,,0,0.00026380583890256773,,,87.43
cernhe,Grupo Cernhe,cernhe,Cernhe — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO RURAL DA REGIÃO DE NOVO HORIZONTE,2026,4,6206,3,435.11,,0,0.00048340315823396714,,,145.03666666666666
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2023,12,74764,10,0.0,16613.833333333332,199366,0.00013375421325771762,5.015900404281572,0.0,0.0
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2024,12,96915,6,0.0,16931.0,16931,6.190992106485064e-05,35.43795404878625,0.0,0.0
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2025,12,98203,11,0.0,,0,0.00011201287129721088,,,0.0
cerpalo,Grupo Cerpalo,cerpalo,Cerpalo — COOPERATIVA DE ELETRIFICAÇÃO DE PAULO LOPES,2026,4,25127,4,0.0,,0,0.00015919130815457476,,,0.0
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2023,12,4949,2,0.0,2038.5833333333333,24463,0.00040412204485754696,8.175612148959653,0.0,0.0
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2024,12,4506,3,114.35,2052.0,2052,0.0006657789613848203,146.19883040935673,0.055726120857699804,38.11666666666667
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2025,12,3636,2,597.1600000000001,,0,0.00055005500550055,,,298.58000000000004
cerpro,Grupo Cerpro,cerpro,Cerpro — COOPERATIVA DE ELETRIFICAÇÃO RURAL DA REGIÃO DE PROMISSÃO,2026,4,644,1,0.0,,0,0.0015527950310559005,,,0.0
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2023,12,13528,16,0.0,5234.166666666667,62810,0.0011827321111768185,25.473650692564878,0.0,0.0
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2024,12,15123,6,0.0,3504.0,3504,0.00039674667724657806,171.23287671232876,0.0,0.0
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2025,12,14633,1,0.0,,0,6.833868653044489e-05,,,0.0
cerrp,Grupo Cerrp,cerrp,Cerrp — COOPERATIVA DE ELETRIFICAÇÃO E DESENVOLVIMENTO DA REGIÃO DE SÃO JOSÉ DO RIO PRETO,2026,4,2537,2,0.0,,0,0.0007883326763894363,,,0.0
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2023,12,1520,0,0.0,1377.5833333333333,16531,0.0,0.0,0.0,
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2024,12,1754,12,1240.42,1394.0,1394,0.0068415051311288486,860.832137733142,0.8898278335724534,103.36833333333334
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2025,12,1686,6,332.31,,0,0.0035587188612099642,,,55.385
cersad,Grupo Cersad,cersad,Cersad — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA SALTO DONNER,2026,4,559,1,0.0,,0,0.0017889087656529517,,,0.0
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2023,12,72387,18,5812.81,18552.0,222624,0.0002486634340420241,8.085381630012938,0.026110437329308612,322.93388888888893
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2024,12,71628,18,550.24,18638.0,18638,0.0002512983749371754,96.57688593196694,0.029522480952891943,30.56888888888889
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2025,12,59760,5,1274.67,,0,8.366800535475234e-05,,,254.93400000000003
cersul,Grupo Cersul,cersul,Cersul — COOPERATIVA DE DISTRIBUIÇÃOI DE ENERGIA,2026,4,22795,3,179.21,,0,0.00013160780872998465,,,59.73666666666667
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2023,12,56487,35,0.0,26350.416666666668,316205,0.0006196115920477278,11.068768678547144,0.0,0.0
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2024,11,55151,108,9420.779999999999,,0,0.001958260049681783,,,87.22944444444444
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2025,12,73561,43,2441.8199999999997,,0,0.0005845488778020963,,,56.78651162790697
certaja,Grupo Certaja,certaja_energia,Certaja Energia — COOPERATIVA REGIONAL DE ENERGIA TAQUARI JACUÍ,2026,3,27918,11,1277.23,,0,0.0003940110323089047,,,116.11181818181818
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2023,12,128056,102,0.0,73481.75,881781,0.0007965265196476541,11.56749805223746,0.0,0.0
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2024,12,136471,67,10150.78,74189.0,74189,0.0004909467945570854,90.30988421464099,0.13682324872959603,151.50417910447763
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2025,12,164195,164,155224.88,,0,0.0009988123877097354,,,946.4931707317073
certel,Grupo Certel,certel_energia,Certel Energia — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA TEUTÔNIA,2026,4,73642,9,4134.72,,0,0.00012221286765704353,,,459.41333333333336
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2023,12,16732,7,0.0,8614.166666666666,51685,0.0004183600286875448,13.543581309857794,0.0,0.0
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2024,12,35003,25,1971.7199999999998,,0,0.000714224495043282,,,78.8688
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2025,12,19909,20,1347.21,,0,0.0010045707971269276,,,67.3605
certhil,Grupo Certhil,certhil,Certhil — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ENTRE RIOS LTDA,2026,4,4203,16,1827.5,,0,0.0038068046633357128,,,114.21875
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2023,12,11938,17,0.0,4665.333333333333,55984,0.001424024124643994,30.365818805372964,0.0,0.0
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2024,12,12708,26,2197.77,4709.0,4709,0.002045955303745672,552.134211085156,0.4667169250371629,84.52961538461538
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2025,12,11713,26,2420.34,,0,0.0022197558268590455,,,93.09
certrel,Grupo Certrel,certrel,Certrel — COOPERATIVA DE ENERGIA TREVISO,2026,4,2611,4,272.71000000000004,,0,0.0015319800842589046,,,68.17750000000001
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2023,12,8715,15,0.0,4534.416666666667,54413,0.0017211703958691911,27.566941723485197,0.0,0.0
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2024,12,11048,14,250.14,4612.0,4612,0.0012671976828385228,303.5559410234172,0.054236773633998266,17.867142857142856
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2025,12,10219,9,0.0,,0,0.0008807123984734318,,,0.0
cervam,Grupo Cervam,cervam,Cervam — COOPERATIVA DE ENERGIZAÇÃO E DE DESENVOLVIMENTO DO VALE DO MOGI,2026,4,6147,2,0.0,,0,0.00032536196518626975,,,0.0
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2023,12,94616,85,0.0,32063.833333333332,384766,0.0008983681406950198,22.091349027720742,0.0,0.0
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2024,12,96036,36,2768.16,32577.0,32577,0.000374859427714607,110.50741320563588,0.08497283359425362,76.89333333333333
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2025,12,105178,21,1679.65,,0,0.00019966152617467532,,,79.98333333333333
cetril,Grupo Cetril,cetril,Cetril — COOPERATIVA DE ELETRIFICAÇÃO DE IBIÚNA E REGIÃO,2026,4,59353,2,1197.46,,0,3.369669603895338e-05,,,598.73
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2023,12,27282,14,0.0,20702.5,248430,0.0005131588593211641,5.635390250774867,0.0,0.0
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2024,12,28763,69,0.0,16529.0,16529,0.0023989152730939053,417.4481214834533,0.0,0.0
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2025,12,64181,307,309.82,,0,0.004783347096492732,,,1.009185667752443
chesp,Grupo Chesp,chesp,Chesp — COMPANHIA HIDROELÉTRICA SÃO PATRÍCIO,2026,4,31107,133,324.89,,0,0.004275564985373067,,,2.442781954887218
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2023,12,205786,149,16286.769999999999,59006.666666666664,708080,0.0007240531425850155,21.042820020336684,0.02300131341091402,109.30718120805368
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2024,12,203167,116,26393.0,59685.0,59685,0.0005709588663513267,194.35369020691965,0.4422049091061406,227.52586206896552
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2025,11,210692,84,17639.81,,0,0.00039868623393389405,,,209.9977380952381
cocel,Grupo Cocel,cocel,Cocel — COMPANHIA CAMPOLARGUENSE DE ENERGIA,2026,4,91290,47,36615.06,,0,0.0005148428086318327,,,779.043829787234
codesam,Grupo Codesam,codesam,Codesam — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA DE SANTA MARIA,2023,7,540,0,0.0,640.7142857142857,4485,0.0,0.0,0.0,
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2023,12,95213,68,7941.54,27153.5,325842,0.0007141881885876928,20.869010133745803,0.024372364520227594,116.78735294117647
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2024,12,94951,190,37422.67999999999,,0,0.0020010321112995124,,,196.9614736842105
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2025,12,104773,40,2293.98,,0,0.00038177774808395294,,,57.3495
coopera,Grupo Coopera,coopera,Coopera — COOPERATIVA PIONEIRA DE ELETRIFICAÇÃO,2026,4,32156,8,1805.48,,0,0.00024878716258241074,,,225.685
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2023,12,137073,36,433.2,43889.5,526674,0.0002626337790812195,6.835347862244956,0.0008225201927568097,12.033333333333333
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2024,12,137703,34,9628.67,44487.0,44487,0.0002469082009832756,76.42682131858746,0.21643783577224807,283.1961764705882
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2025,12,178966,43,6542.88,,0,0.0002402691013935608,,,152.16
cooperalianca,Grupo Cooperalianca,cooperalianca,Cooperaliança — COOPERATIVA ALIANÇA,2026,4,70197,17,1325.98,,0,0.00024217559154949642,,,77.99882352941177
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2023,12,38643,3,0.0,11741.416666666666,140897,7.763372408974459e-05,2.1292149584448214,0.0,0.0
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2024,12,30716,0,0.0,11893.0,11893,0.0,0.0,0.0,
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2025,12,30626,3,1234.07,,0,9.795598511069027e-05,,,411.3566666666666
coopercocal,Grupo Coopercocal,coopercocal,Coopercocal — COOPERATIVA ENERGÉTICA COCAL,2026,4,15488,0,0.0,,0,0.0,,,
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2023,12,29620,3,0.0,17008.833333333332,204106,0.0001012829169480081,1.4698245029543473,0.0,0.0
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2024,12,42461,6,371.49,17145.0,17145,0.00014130613975177223,34.99562554680665,0.021667541557305336,61.915
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2025,12,41994,5,809.98,,0,0.0001190646282802305,,,161.996
cooperluz,Grupo Cooperluz,cooperluz,Cooperluz — COOPERATIVA DISTRIBUIDORA DE ENERGIA FRONTEIRA NOROESTE,2026,4,7488,2,0.0,,0,0.0002670940170940171,,,0.0
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2023,12,932,2,429.64,1368.4166666666667,16421,0.002145922746781116,12.17952621643018,0.026164058218135312,214.82
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2024,12,1119,4,198.79,1385.0,1385,0.0035746201966041107,288.8086642599278,0.1435306859205776,49.6975
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2025,12,658,7,2605.25,,0,0.010638297872340425,,,372.17857142857144
coopermila,Grupo Coopermila,coopermila,Coopermila — COOPERATIVA DE ELETRIFICAÇÃO LAURO MÜLLER,2026,4,229,0,0.0,,0,0.0,,,
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2023,12,56370,53,3302.48,6976.25,83715,0.0009402164271775767,63.310040016723406,0.03944908319894881,62.31094339622641
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2024,12,70033,43,15396.51,,0,0.0006139962589065155,,,358.05837209302325
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2025,12,54834,31,3881.06,,0,0.0005653426706058285,,,125.19548387096773
coopernorte,Grupo Coopernorte,coopernorte,Coopernorte — COOPERATIVA REGIONAL DE DISTRIBUIÇÃO DE ENERGIA DO LITORAL NORTE,2026,4,19135,5,1397.94,,0,0.0002613012803762738,,,279.588
coopersul,Grupo Coopersul,coopersul,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2023,12,23519,141,57633.490000000005,5738.857142857143,40172,0.005995152855138399,350.9907398187793,1.43466817683959,408.74815602836884
coopersul,Grupo Coopersul,coopersul,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2024,12,21960,62,7714.950000000001,,0,0.002823315118397086,,,124.43467741935486
coopersul,Grupo Coopersul,coopersul,Coopersul — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL FRONTEIRA SUL LTDA,2025,4,8144,169,369.73,,0,0.02075147347740668,,,2.187751479289941
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2023,12,31597,0,0.0,8727.916666666666,104735,0.0,0.0,0.0,
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2024,12,31662,1,0.0,,0,3.158360179394858e-05,,,0.0
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2025,12,28545,1,0.0,,0,3.503240497460151e-05,,,0.0
cooperzem,Grupo Cooperzem,cooperzem,Cooperzem — COOPERZEM COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA,2026,3,5775,1,0.0,,0,0.00017316017316017316,,,0.0
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2023,12,19158,9,0.0,9335.583333333334,112027,0.0004697776385844034,8.033777571478304,0.0,0.0
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2024,12,19861,18,596.24,,0,0.0009062987764966517,,,33.12444444444444
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2025,12,18366,5,469.19,,0,0.00027224218664924317,,,93.838
coorsel,Grupo Coorsel,coorsel,Coorsel — COOPERATIVA REGIONAL SUL DE ELETRIFICAÇÃO RURAL,2026,4,8801,0,0.0,,0,0.0,,,
copel,Grupo Copel,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2023,12,36683970,10638,1736398.0545,5171026.25,62052315,0.00028999042361009455,17.14359891327181,0.027982808610766578,163.22598745064863
copel,Grupo Copel,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2024,12,19720433,7753,2730936.6667,5220855.0,5220855,0.0003931455257600074,148.50058084355913,0.5230822665444644,352.2425727718302
copel,Grupo Copel,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2025,12,15734669,10129,2503281.5387,,0,0.0006437377233674251,,,247.1400472603416
copel,Grupo Copel,copel_dis,Copel-Dis — COPEL DISTRIBUIÇÃO S.A.,2026,4,6456244,5255,1724288.9684000001,,0,0.0008139407370601235,,,328.12349541389153
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2023,12,19255,123,50905.75,23504.0,94016,0.006387951181511296,130.8287950987066,0.5414583687882913,413.8678861788618
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2024,12,17879,174,26371.72,,0,0.009732087924380559,,,151.5616091954023
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2025,12,16585,1223,31886.019999999997,,0,0.07374133252939404,,,26.071970564186426
coprel,Grupo Coprel,coprel,Coprel — COPREL COOPERATIVA DE ENERGIA,2026,2,2687,41,570.02,,0,0.015258652772608858,,,13.902926829268292
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2023,12,35910212,12880,4958174.869200001,4912194.75,58946337,0.0003586723464623378,21.850382323162844,0.08411336686111642,384.95146500000004
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2024,12,25861638,12073,5193360.1075,4954905.0,4954905,0.00046683044592921765,243.6575474201826,1.0481250614290283,430.1631829288495
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2025,12,27733950,21159,7686946.6618,,0,0.0007629277473998475,,,363.2944213715204
cpfl,Grupo CPFL,cpfl_paulista,CPFL Paulista — COMPANHIA PAULISTA DE FORÇA E LUZ,2026,4,8456766,8105,2796008.55,,0,0.0009584041937544447,,,344.9732942628007
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2023,12,9595492,6326,1885966.4926,1924187.8333333333,23090254,0.0006592679145582113,27.396840242640902,0.08167803145864051,298.12938548846034
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2024,12,8238989,3336,1562654.253,1944187.0,1944187,0.0004049040483001009,171.58843259418975,0.8037571761358346,468.4215386690648
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2025,12,9834665,4916,1706306.3203999999,,0,0.0004998645098740018,,,347.0924166802278
cpfl,Grupo CPFL,cpfl_piratininga,CPFL Piratininga — COMPANHIA PIRATININGA DE FORÇA E LUZ,2026,4,2948358,1267,526030.64,,0,0.0004297307179114612,,,415.17808997632204
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2023,12,2924577,1267,280367.46790000005,500494.6666666667,6005936,0.00043322504416878064,21.095795892596925,0.046681727527566066,221.28450505130232
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2024,12,2171376,1283,482346.8212,504565.0,504565,0.0005908695684211302,254.27843786231702,0.9559656757801275,375.9523158222915
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2025,12,2387897,1436,763491.7206,,0,0.0006013659718153672,,,531.6794711699164
cpfl,Grupo CPFL,cpfl_santa_cruz,CPFL Santa Cruz — COMPANHIA JAGUARI DE ENERGIA - CPFL SANTA CRUZ,2026,4,751273,163,96494.12000000001,,0,0.0002169650712856711,,,591.9884662576687
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2023,12,38795,19,668.0500000000001,25266.25,303195,0.0004897538342569918,6.266594106103332,0.0022033674697801747,35.160526315789475
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2024,12,37124,26,16239.5,,0,0.0007003555651330676,,,624.5961538461538
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2025,12,44004,17,4622.89,,0,0.00038632851558949186,,,271.93470588235294
creluz_d,Grupo Creluz D,creluz_d,Creluz-D — COOPERATIVA DE DISTRIBUIÇÃO DE ENERGIA,2026,4,15158,1,203.37,,0,6.597176408497163e-05,,,203.37
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2023,12,14493,47,858.63,7977.75,95733,0.003242944869937211,49.0948784640615,0.008969007552254708,18.26872340425532
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2024,12,15123,22,2085.4900000000002,8013.0,8013,0.0014547378165707862,274.55384999376014,0.2602633221015849,94.79500000000002
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2025,12,15745,104,9024.57,,0,0.006605271514766592,,,86.77471153846153
creral,Grupo Creral,creral,Creral — COOPERATIVA REGIONAL DE ELETRIFICAÇÃO RURAL DO ALTO URUGUAI,2026,4,3792,29,8722.1,,0,0.007647679324894515,,,300.76206896551724
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2023,12,108406,1480,15000.630000000001,40496.09090909091,445457,0.013652380864527794,332.24306723207854,0.03367469811901037,10.135560810810812
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2024,12,93888,1044,39908.97,,0,0.01111963190184049,,,38.22698275862069
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2025,11,72270,1477,41850.42,,0,0.020437249204372492,,,28.334746106973594
dcelt,Grupo Dcelt,dcelt,Dcelt — DISTRIBUIDORA CATARINENSE DE ENERGIA ELÉTRICA S/A.,2026,4,27799,516,16331.119999999999,,0,0.01856181877045937,,,31.64945736434108
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2023,12,77841,222,3144.78,36129.0,433548,0.002851967472154777,51.205402861966846,0.007253591297849374,14.165675675675677
demei,Grupo Demei,demei,Demei — DEPARTAMENTO MUNICIPAL DE ENERGIA DE IJUÍ,2024,12,89156,109,14273.43,,0,0.0012225761586432769,,,130.9488990825688
